"rn"	"deg.mb"	"bet.mb"	"clo.mb"	"eig.mb.vector"	"hubScore"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"483"	"FASV296"	20	1810.65477417487	0.000598086124401914	0.081733115022086	0.0817331150220861	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"sordidulum"
"484"	"FASV3"	22	493.706734259097	0.000570776255707763	0.584904251194009	0.584904251194009	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Dactylonectria"	"macrodidyma"
"485"	"FASV30"	20	594.480165062853	0.000588235294117647	0.635882335603907	0.635882335603907	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Lepiota"	"lilacea"
"486"	"FASV300"	15	621.496969286764	0.000597728631201434	0.144224142617531	0.144224142617531	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"viride"
"487"	"FASV305"	15	526.62430534717	0.000582750582750583	0.255165347316826	0.255165347316826	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"ochraceus"
"488"	"FASV307"	19	665.75154881813	0.000598086124401914	0.556022949003407	0.556022949003408	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"elongata"
"489"	"FASV309"	18	265.35968525528	0.000552791597567717	0.536458632006348	0.536458632006348	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Halosphaeriaceae"	"Cirrenalia"	"iberica"
"490"	"FASV32"	16	309.997656622802	0.000556792873051225	0.43030146151861	0.430301461518611	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"aethiopicum"
"491"	"FASV336"	22	1615.18333009679	0.000634115409004439	0.250703808857319	0.250703808857319	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"terreus"
"492"	"FASV341"	30	1112.45108935406	0.000589970501474926	0.779583590628351	0.779583590628352	"Fungi"	"Other"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"brassicae"
"493"	"FASV349"	18	1420.02637935067	0.00061652281134402	0.239727495755469	0.239727495755469	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Albifimbria"	"verrucaria"
"494"	"FASV35"	15	383.431950045901	0.000544662309368192	0.331685943611869	0.331685943611869	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"subcucurbitae"
"495"	"FASV355"	16	142.675211485894	0.000524658971668416	0.436719166697317	0.436719166697318	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"circinata"
"496"	"FASV357"	9	83.2986347008567	0.000508646998982706	0.156588738528814	0.156588738528815	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Cadophora"	"malorum"
"497"	"FASV36"	12	124.141753893511	0.000530503978779841	0.333722302340945	0.333722302340945	"Fungi"	"Ascomycota"	"Orbiliomycetes"	"Orbiliales"	"Orbiliaceae"	"Dactylaria"	"dimorphospora"
"498"	"FASV360"	10	572.920430257326	0.000568181818181818	0.0622686011082675	0.0622686011082677	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Coprinus"	"phaeopunctatus"
"499"	"FASV364"	13	149.46314603988	0.000544069640914037	0.321604149812385	0.321604149812386	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Cladosporiaceae"	"Cladosporium"	"sphaerospermum"
"500"	"FASV365"	15	614.977149415699	0.000588235294117647	0.1734104300802	0.1734104300802	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"menonorum"
"501"	"FASV366"	18	286.139156726488	0.000573065902578797	0.516134823429512	0.516134823429513	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"dimorphum"
"502"	"FASV368"	13	1206.59532276163	0.000589622641509434	0.0665968052527513	0.0665968052527515	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"decumbens"
"503"	"FASV37"	21	539.374008844626	0.000584453535943892	0.603747467695564	0.603747467695565	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"concentricum"
"504"	"FASV376"	15	443.525886461956	0.000558347292015634	0.302509081045681	0.302509081045681	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Petriella"	"sordida"
"505"	"FASV386"	17	654.138081610136	0.000580046403712297	0.431259127212097	0.431259127212097	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Ilyonectria"	"liriodendri"
"506"	"FASV390"	17	985.939677831986	0.000610500610500611	0.123582014269894	0.123582014269894	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Kernia"	"pachypleura"
"507"	"FASV391"	23	1761.09285131914	0.000634920634920635	0.565109806073543	0.565109806073544	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Clavicipitaceae"	"Metapochonia"	"bulbillosa"
"508"	"FASV40"	16	383.308587753941	0.000539083557951483	0.350708592863003	0.350708592863004	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"chlamydosporum"
"509"	"FASV400"	21	765.873802987554	0.000592768227622999	0.604955461483081	0.604955461483081	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Setophaeosphaeria"	"badalingensis"
"510"	"FASV404"	24	1643.58121034768	0.000617283950617284	0.630659448376418	0.630659448376418	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"domesticum"
"511"	"FASV410"	11	112.463956261261	0.000518941359626362	0.255240333621424	0.255240333621424	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Nectria"	"ramulariae"
"512"	"FASV412"	19	1993.51873562042	0.000631313131313131	0.239200745751885	0.239200745751885	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"microzygospora"
"513"	"FASV422"	6	290.345033534907	0.000520562207183758	0.0219072711518694	0.0219072711518695	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"citrinum"
"514"	"FASV43"	13	169.671916013429	0.000509164969450102	0.293980987636899	0.293980987636899	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Cucurbitariaceae"	"Pyrenochaeta"	"inflorescentiae"
"515"	"FASV431"	15	900.999771300333	0.00061576354679803	0.296260407579893	0.296260407579893	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Hirsutella"	"vermicola"
"516"	"FASV436"	17	425.49448318386	0.000551876379690949	0.412280815280603	0.412280815280603	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Helicodendron"	"westerdijkiae"
"517"	"FASV438"	8	64.027700994625	0.000466853408029879	0.124321230751921	0.124321230751922	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"rosae"
"518"	"FASV446"	23	1809.44482055272	0.000625390869293308	0.351053553098278	0.351053553098278	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Actinomucor"	"elegans"
"519"	"FASV45"	6	55.0292349204683	0.000466417910447761	0.0976810308301209	0.0976810308301211	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"alternata"
"520"	"FASV451"	12	530.923507649484	0.000580720092915215	0.127320427130192	0.127320427130192	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Rhynchogastremataceae"	"Papiliotrema"	"terrestris"
"521"	"FASV46"	16	388.276890110411	0.000579374275782155	0.499186798019064	0.499186798019065	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"alpina"
"522"	"FASV463"	15	730.249639399917	0.000601684717208183	0.215370686718076	0.215370686718076	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Holtermanniales"	"Holtermanniales_fam_Incertae_sedis"	"Holtermanniella"	"takashimae"
"523"	"FASV474"	14	826.856466020644	0.000587889476778366	0.0816811251434613	0.0816811251434614	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"sydowii"
"524"	"FASV475"	20	691.86905440431	0.000596658711217184	0.484264619999843	0.484264619999843	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Epicoccum"	"nigrum"
"525"	"FASV481"	17	671.446321021505	0.000602772754671489	0.139190307259127	0.139190307259127	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"penzigii"
"526"	"FASV482"	16	856.642454854232	0.000605326876513317	0.223419845772359	0.223419845772359	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Scedosporium"	"boydii"
"527"	"FASV483"	16	903.373256955379	0.000594530321046373	0.258965653472393	0.258965653472393	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"jensenii"
"528"	"FASV485"	14	914.219332131816	0.000581057524694945	0.0495238338447773	0.0495238338447776	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"sumatraense"
"529"	"FASV49"	18	505.580539378289	0.000589970501474926	0.533510636605274	0.533510636605275	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"brevicompactum"
"530"	"FASV494"	14	689.869668405528	0.000605326876513317	0.167791631808052	0.167791631808052	"Fungi"	"Other"	"Mucoromycetes"	"Mucorales"	"Mucoraceae"	"Mucor"	"circinelloides"
"531"	"FASV501"	19	689.025648673134	0.000582072176949942	0.402734096940383	0.402734096940384	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"tephrensis"
"532"	"FASV51"	17	248.061736649844	0.000543183052688756	0.38338340811976	0.38338340811976	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"implicatum"
"533"	"FASV520"	15	540.376635494325	0.000580046403712297	0.327521249785288	0.327521249785289	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"fimeti"
"534"	"FASV523"	16	494.066408983227	0.000597014925373134	0.196957282025682	0.196957282025682	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Filobasidium"	"stepposum"
"535"	"FASV525"	16	638.434168485143	0.000587889476778366	0.0917498349768808	0.091749834976881	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"neoniveus"
"536"	"FASV529"	24	1430.55841067923	0.000628930817610063	0.582893241290165	0.582893241290166	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Schizothecium"	"miniglutinans"
"537"	"FASV553"	13	832.249090069397	0.000543478260869565	0.0302352144038994	0.0302352144038997	"Fungi"	"Ascomycota"	"Saccharomycetes"	"Saccharomycetales"	"Saccharomycetales_fam_Incertae_sedis"	"Candida"	"membranifaciens"
"538"	"FASV554"	23	1504.83120318576	0.000625782227784731	0.495602772898317	0.495602772898318	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"acutatum"
"539"	"FASV557"	14	1068.60851328173	0.000593824228028504	0.0665026374728456	0.0665026374728459	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"lemhiflumine"
"540"	"FASV558"	9	92.7483187538939	0.00050709939148073	0.202028692442007	0.202028692442007	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Stagonosporopsis"	"dorenboschii"
"541"	"FASV56"	21	672.688194356205	0.0005941770647653	0.586539972205789	0.58653997220579	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"lixii"
"542"	"FASV58"	17	490.551007691272	0.000570450656018254	0.462141374827466	0.462141374827467	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Piskurozymaceae"	"Solicoccozyma"	"aeria"
"543"	"FASV585"	21	765.284587634891	0.000595238095238095	0.559376232035375	0.559376232035375	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Articulospora"	"proliferata"
"544"	"FASV587"	28	1036.53331032336	0.000610500610500611	0.836245575149954	0.836245575149955	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Lecanicillium"	"saksenae"
"545"	"FASV595"	18	666.175277386943	0.000557103064066852	0.391170443614364	0.391170443614365	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tetracladium"	"marchalianum"
"546"	"FASV598"	13	144.47126874717	0.000500250125062531	0.202283675812571	0.202283675812571	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Aspergillus"	"osmophilus"
"547"	"FASV60"	15	120.344576349641	0.000510464522715671	0.32682167116089	0.326821671160891	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Paraphaeosphaeria"	"sporulosa"
"548"	"FASV602"	28	1487.06580220103	0.000616142945163278	0.706856460684852	0.706856460684853	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"annulatum"
"549"	"FASV611"	12	265.283921262155	0.000564334085778781	0.212262866927657	0.212262866927657	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Torulaceae"	"Torula"	"acaciae"
"550"	"FASV62"	14	138.649009102242	0.000550357732526142	0.394787580206072	0.394787580206072	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Sarocladium"	"strictum"
"551"	"FASV634"	21	2172.92874579564	0.000629326620516048	0.381530567796158	0.381530567796158	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Sporormiaceae"	"Preussia"	"flanaganii"
"552"	"FASV640"	11	206.590965996268	0.000570450656018254	0.116399057911602	0.116399057911602	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	"Sporidiobolaceae"	"Sporobolomyces"	"phaffii"
"553"	"FASV653"	20	1203.97407994564	0.000607164541590771	0.305485522171223	0.305485522171223	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideomycetes_ord_Incertae_sedis"	"Eremomycetaceae"	"Arthrographis"	"curvata"
"554"	"FASV656"	17	285.772752644183	0.000565930956423316	0.374958747069366	0.374958747069367	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Filobasidiales"	"Filobasidiaceae"	"Naganishia"	"albida"
"555"	"FASV66"	25	583.591625216682	0.00056980056980057	0.722121964264481	0.722121964264482	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Botryosphaeriales"	"Botryosphaeriaceae"	"Macrophomina"	"phaseolina"
"556"	"FASV69"	20	546.059916696191	0.000571428571428571	0.509831085020438	0.509831085020439	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"radicina"
"557"	"FASV71"	17	156.500499551687	0.000546149645002731	0.546434676076886	0.546434676076886	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"solani"
"558"	"FASV710"	14	1263.55500000429	0.000615006150061501	0.188192669801999	0.188192669802	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Pleosporaceae"	"Alternaria"	"chlamydosporigena"
"559"	"FASV739"	17	367.581478495668	0.000556792873051225	0.370279279066233	0.370279279066233	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Fusarium"	"armeniacum"
"560"	"FASV742"	14	373.073790679362	0.000571755288736421	0.291939532168283	0.291939532168283	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideales"	"Aureobasidiaceae"	"Aureobasidium"	"pullulans"
"561"	"FASV75"	25	951.752457408342	0.000594883997620464	0.674257936340301	0.674257936340302	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Stachybotryaceae"	"Stachybotrys"	"chartarum"
"562"	"FASV76"	12	106.159124271432	0.000518134715025907	0.286802824867403	0.286802824867403	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Trichocomaceae"	"Talaromyces"	"atroroseus"
"563"	"FASV762"	21	2046.69647708802	0.000617665225447807	0.163345977080849	0.163345977080849	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Phaeosphaeriaceae"	"Paraphoma"	"pye"
"564"	"FASV78"	23	471.784814050856	0.000587889476778366	0.748841934334574	0.748841934334575	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"telluricum"
"565"	"FASV8"	18	349.783628571109	0.000544069640914037	0.463761446494744	0.463761446494745	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Glomerellales"	"Plectosphaerellaceae"	"Plectosphaerella"	"niemeijerarum"
"566"	"FASV807"	15	650.853789130536	0.000591715976331361	0.31224599585641	0.312245995856411	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"adametzioides"
"567"	"FASV81"	14	217.046298208682	0.00053475935828877	0.350638258716596	0.350638258716596	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Eurotiales"	"Aspergillaceae"	"Penicillium"	"georgiense"
"568"	"FASV810"	19	199.114989933772	0.000542299349240781	0.554151877806858	0.554151877806859	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Sordariales_fam_Incertae_sedis"	"Papulaspora"	"funabasensis"
"569"	"FASV82"	15	229.748704014382	0.000555247084952804	0.403053769932469	0.403053769932469	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Mycosphaerellaceae"	"Mycosphaerella"	"tassiana"
"570"	"FASV824"	21	1891.66355967608	0.000621890547263682	0.115242803603131	0.115242803603132	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Ophiocordycipitaceae"	"Purpureocillium"	"lavendulum"
"571"	"FASV84"	24	364.281466362845	0.000560538116591928	0.771861274381655	0.771861274381656	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Microascales"	"Microascaceae"	"Cephalotrichum"	"asperulum"
"572"	"FASV856"	15	1261.27013668918	0.000598444045481747	0.0904391785302178	0.090439178530218	"Fungi"	"Other"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"fatshederae"
"573"	"FASV861"	17	1811.15663608698	0.000605326876513317	0.0867651834865563	0.0867651834865565	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Polyporales"	"Phanerochaetaceae"	"Hyphodermella"	"rosae"
"574"	"FASV871"	13	589.871991560303	0.000583090379008746	0.189156470012805	0.189156470012806	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"tubakii"
"575"	"FASV878"	13	990.676350926649	0.000590667454223272	0.0874263548124451	0.0874263548124453	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymellaceae"	"Boeremia"	"exigua"
"576"	"FASV880"	15	429.661278816433	0.000586854460093897	0.134315891578501	0.134315891578501	"Fungi"	"Basidiomycota"	"Tremellomycetes"	"Tremellales"	"Bulleribasidiaceae"	"Vishniacozyma"	"dimennae"
"577"	"FASV906"	20	342.572228127594	0.000559597090095132	0.554271850878801	0.554271850878802	"Fungi"	"Other"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"iranica"
"578"	"FASV967"	16	1426.72079620208	0.000602046959662854	0.172771060062096	0.172771060062096	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Dothideomycetes_ord_Incertae_sedis"	"Eremomycetaceae"	"Arthrographis"	"kalrae"
"579"	"FASV970"	25	1087.06406912227	0.00061652281134402	0.746420189162609	0.74642018916261	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreales_fam_Incertae_sedis"	"Acremonium"	"pilosum"
"580"	"FASV99"	23	706.530597033754	0.000601684717208183	0.60873507129477	0.608735071294771	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Pseudeurotiaceae"	"Pseudogymnoascus"	"appendiculatus"
"581"	"FASV996"	16	250.891655601555	0.00050761421319797	0.332043915844756	0.332043915844757	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Gibberella"	"baccata"
"582"	"SUM"	11	174.020757686107	0.000505561172901921	0.215754078268947	0.215754078268948	"k__"	"Other"	"c__"	"o__"	"f__"	"g__"	"s__"
